Angles	physical
Incidence	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	30	60	60	60	60	60	60	60	60
Emergence	20	40	60	70	20	40	60	70	0	20	40	60	70	20	40	60	70	0	20	40	70	20	40	60	70
Azimuth  	0	0	0	0	180	180	180	180	0	0	0	0	0	180	180	180	180	0	0	0	0	180	180	180	180
wavelength_nm	Refl_NH4-Jarosite_i0e20a0	Err_NH4-Jarosite_i0e20a0	Refl_NH4-Jarosite_i0e40a0	Err_NH4-Jarosite_i0e40a0	Refl_NH4-Jarosite_i0e60a0	Err_NH4-Jarosite_i0e60a0	Refl_NH4-Jarosite_i0e70a0	Err_NH4-Jarosite_i0e70a0	Refl_NH4-Jarosite_i0e20a180	Err_NH4-Jarosite_i0e20a180	Refl_NH4-Jarosite_i0e40a180	Err_NH4-Jarosite_i0e40a180	Refl_NH4-Jarosite_i0e60a180	Err_NH4-Jarosite_i0e60a180	Refl_NH4-Jarosite_i0e70a180	Err_NH4-Jarosite_i0e70a180	Refl_NH4-Jarosite_i30e0a0	Err_NH4-Jarosite_i30e0a0	Refl_NH4-Jarosite_i30e20a0	Err_NH4-Jarosite_i30e20a0	Refl_NH4-Jarosite_i30e40a0	Err_NH4-Jarosite_i30e40a0	Refl_NH4-Jarosite_i30e60a0	Err_NH4-Jarosite_i30e60a0	Refl_NH4-Jarosite_i30e70a0	Err_NH4-Jarosite_i30e70a0	Refl_NH4-Jarosite_i30e20a180	Err_NH4-Jarosite_i30e20a180	Refl_NH4-Jarosite_i30e40a180	Err_NH4-Jarosite_i30e40a180	Refl_NH4-Jarosite_i30e60a180	Err_NH4-Jarosite_i30e60a180	Refl_NH4-Jarosite_i30e70a180	Err_NH4-Jarosite_i30e70a180	Refl_NH4-Jarosite_i60e0a0	Err_NH4-Jarosite_i60e0a0	Refl_NH4-Jarosite_i60e20a0	Err_NH4-Jarosite_i60e20a0	Refl_NH4-Jarosite_i60e40a0	Err_NH4-Jarosite_i60e40a0	Refl_NH4-Jarosite_i60e70a0	Err_NH4-Jarosite_i60e70a0	Refl_NH4-Jarosite_i60e20a180	Err_NH4-Jarosite_i60e20a180	Refl_NH4-Jarosite_i60e40a180	Err_NH4-Jarosite_i60e40a180	Refl_NH4-Jarosite_i60e60a180	Err_NH4-Jarosite_i60e60a180	Refl_NH4-Jarosite_i60e70a180	Err_NH4-Jarosite_i60e70a180
2170.000000	0.068390	0.000511	0.066730	0.000476	0.074596	0.000502	0.079529	0.000496	0.070707	0.000500	0.066956	0.000459	0.071198	0.000520	0.074914	0.000546	0.067967	0.000448	0.068548	0.000464	0.073469	0.000493	0.067209	0.000419	0.064634	0.000471	0.077719	0.000473	0.098602	0.000443	0.122481	0.000575	0.136011	0.000601	0.072801	0.000404	0.066364	0.000366	0.090546	0.000566	0.106009	0.000557	0.101313	0.000461	0.168018	0.000476	0.343536	0.000837	0.548330	0.001132	
2180.000000	0.073509	0.000758	0.071292	0.000544	0.078643	0.000436	0.084494	0.000491	0.073010	0.000594	0.071693	0.000411	0.075947	0.000491	0.079168	0.000438	0.072078	0.000510	0.073684	0.000677	0.078028	0.000468	0.071827	0.000504	0.068956	0.000484	0.082659	0.000555	0.103467	0.000459	0.128624	0.000618	0.141458	0.000810	0.077403	0.000406	0.071883	0.000480	0.096946	0.000506	0.112554	0.000466	0.106730	0.000440	0.174852	0.000493	0.352305	0.000672	0.560732	0.000808	
2190.000000	0.079388	0.000500	0.078027	0.000429	0.086322	0.000459	0.092219	0.000512	0.081022	0.000502	0.079028	0.000525	0.082296	0.000510	0.085609	0.000539	0.079060	0.000518	0.080590	0.000496	0.086080	0.000459	0.079756	0.000406	0.077649	0.000479	0.089580	0.000495	0.111806	0.000503	0.139719	0.000876	0.151218	0.000740	0.085310	0.000429	0.078848	0.000426	0.106063	0.000715	0.122646	0.000479	0.115704	0.000478	0.185993	0.000553	0.367613	0.000769	0.578286	0.000998	
2200.000000	0.087592	0.000448	0.085819	0.000557	0.094439	0.000493	0.101148	0.000578	0.089565	0.000583	0.086615	0.000468	0.091240	0.000559	0.095165	0.000548	0.086994	0.000474	0.088635	0.000466	0.094638	0.000518	0.088255	0.000448	0.084249	0.000469	0.097989	0.000487	0.121087	0.000550	0.149253	0.000519	0.163078	0.000580	0.093283	0.000411	0.086834	0.000385	0.119191	0.000488	0.135611	0.000578	0.124949	0.000448	0.197989	0.000578	0.383376	0.000676	0.597397	0.001010	
2210.000000	0.093707	0.000470	0.093771	0.000833	0.101881	0.000554	0.106833	0.000529	0.096215	0.000502	0.094156	0.000700	0.097777	0.000523	0.100949	0.000648	0.093549	0.000478	0.095368	0.000501	0.102559	0.000461	0.095128	0.000461	0.091185	0.000552	0.104978	0.000511	0.128654	0.000524	0.158008	0.000592	0.171936	0.000595	0.100374	0.000451	0.093960	0.000447	0.128388	0.000502	0.144333	0.000700	0.132985	0.000538	0.208330	0.000537	0.396189	0.000760	0.611544	0.000921	
2220.000000	0.100225	0.000487	0.098528	0.000564	0.108208	0.000479	0.113431	0.000509	0.101679	0.000570	0.099795	0.000517	0.104239	0.000548	0.108480	0.000531	0.100194	0.000534	0.101672	0.000498	0.109308	0.000523	0.102605	0.000442	0.096882	0.000478	0.111433	0.000523	0.135493	0.000576	0.167212	0.000515	0.181049	0.000626	0.106794	0.000491	0.099998	0.000469	0.136577	0.000515	0.153147	0.000718	0.140378	0.000508	0.216595	0.000529	0.407262	0.000742	0.625756	0.001160	
2230.000000	0.107115	0.000499	0.105845	0.000462	0.115361	0.000507	0.121391	0.000616	0.109595	0.000523	0.106989	0.000523	0.111318	0.000529	0.114382	0.000541	0.107456	0.000487	0.109362	0.000463	0.117409	0.000491	0.109921	0.000502	0.104576	0.000517	0.118906	0.000491	0.143911	0.000590	0.176281	0.000578	0.189998	0.000607	0.114689	0.000451	0.108072	0.000393	0.146792	0.000500	0.164416	0.000540	0.148979	0.000533	0.227365	0.000504	0.419819	0.000862	0.641155	0.000981	
2240.000000	0.117196	0.000502	0.115997	0.000562	0.125866	0.000442	0.131523	0.000506	0.119043	0.000535	0.116913	0.000485	0.121019	0.000493	0.123832	0.000484	0.116740	0.000544	0.119626	0.000486	0.128097	0.000554	0.119751	0.000430	0.114555	0.000586	0.129252	0.000487	0.154445	0.000584	0.187650	0.000588	0.204143	0.000876	0.124475	0.000463	0.117971	0.000479	0.160360	0.000496	0.177307	0.000553	0.159932	0.000499	0.240127	0.000576	0.436916	0.000866	0.660193	0.001113	
2250.000000	0.128881	0.000566	0.127576	0.000487	0.137243	0.000563	0.142087	0.000593	0.130467	0.000656	0.128733	0.000505	0.132886	0.000518	0.135165	0.000618	0.128258	0.000591	0.131327	0.000480	0.140996	0.000522	0.131795	0.000449	0.125144	0.000435	0.140658	0.000500	0.167069	0.000590	0.201917	0.000592	0.215161	0.000540	0.136860	0.000549	0.129774	0.000400	0.175644	0.000568	0.193513	0.000583	0.172949	0.000580	0.255513	0.000531	0.455018	0.000855	0.680733	0.001053	
2260.000000	0.141208	0.000623	0.140196	0.000512	0.147970	0.000881	0.154417	0.000716	0.143319	0.000576	0.141137	0.000499	0.143292	0.000911	0.148767	0.000547	0.141290	0.000601	0.145284	0.000726	0.154169	0.000568	0.144237	0.000940	0.137307	0.000483	0.153041	0.000653	0.181095	0.000560	0.217215	0.000688	0.230146	0.000546	0.148943	0.000462	0.142403	0.000428	0.194011	0.000521	0.210217	0.000607	0.186868	0.000508	0.270899	0.000718	0.474339	0.000807	0.701811	0.001005	
2270.000000	0.152665	0.000639	0.151950	0.000572	0.161990	0.000538	0.166592	0.000588	0.154720	0.000618	0.152826	0.000511	0.156920	0.000565	0.159142	0.000655	0.153518	0.000523	0.155570	0.000507	0.166991	0.000532	0.157043	0.000434	0.147706	0.000538	0.165403	0.000567	0.193611	0.000548	0.229956	0.000644	0.242787	0.000630	0.160683	0.000451	0.154234	0.000481	0.208539	0.000606	0.225746	0.000576	0.199247	0.000614	0.285963	0.000601	0.492456	0.000816	0.721746	0.000993	
2280.000000	0.160239	0.000554	0.158832	0.000549	0.167610	0.000560	0.173314	0.000565	0.161590	0.000600	0.159529	0.000604	0.163349	0.000524	0.166123	0.000498	0.160261	0.000573	0.163250	0.000563	0.175102	0.000530	0.164581	0.000502	0.155429	0.000550	0.172920	0.000553	0.201090	0.000542	0.238712	0.000593	0.251712	0.000708	0.167156	0.000491	0.161109	0.000457	0.217773	0.000612	0.236043	0.000808	0.207042	0.000613	0.294791	0.000639	0.500808	0.000967	0.732764	0.001207	
2290.000000	0.160858	0.000633	0.159793	0.000555	0.168633	0.000507	0.173304	0.000588	0.162767	0.000645	0.159941	0.000535	0.164118	0.000575	0.165912	0.000775	0.160725	0.000528	0.164275	0.000536	0.174733	0.000559	0.164747	0.000516	0.155448	0.000584	0.173053	0.000605	0.201813	0.000570	0.239024	0.000676	0.252259	0.000591	0.168206	0.000482	0.161471	0.000457	0.218287	0.000740	0.233665	0.000685	0.207612	0.000530	0.295492	0.000657	0.502809	0.000986	0.735664	0.001107	
2300.000000	0.158054	0.000551	0.156221	0.000569	0.165943	0.000557	0.170889	0.000560	0.159523	0.000533	0.156844	0.000571	0.161013	0.000519	0.163617	0.000671	0.158126	0.000646	0.161052	0.000600	0.171969	0.000501	0.161415	0.000574	0.153073	0.000508	0.170089	0.000660	0.198937	0.000633	0.235878	0.000667	0.248465	0.000632	0.165133	0.000463	0.158691	0.000474	0.214606	0.000620	0.230438	0.000627	0.204060	0.000622	0.291617	0.000712	0.498256	0.000826	0.732322	0.001099	
2310.000000	0.155205	0.000642	0.153902	0.000536	0.163544	0.000530	0.168477	0.000609	0.157193	0.000615	0.154848	0.000543	0.158012	0.000556	0.160961	0.000725	0.155383	0.000622	0.158747	0.000552	0.169355	0.000545	0.158955	0.000490	0.151652	0.000457	0.167809	0.000594	0.196768	0.000536	0.232945	0.000600	0.246018	0.000626	0.162750	0.000492	0.156284	0.000497	0.211056	0.000740	0.226994	0.000741	0.201319	0.000661	0.288524	0.000594	0.495092	0.000801	0.727725	0.001138	
2320.000000	0.152821	0.000577	0.151612	0.000555	0.160739	0.000495	0.165534	0.000638	0.153930	0.000543	0.152151	0.000502	0.156862	0.000599	0.159138	0.000781	0.152751	0.000507	0.155901	0.000575	0.166407	0.000513	0.155979	0.000567	0.148293	0.000481	0.165496	0.000575	0.193185	0.000591	0.230002	0.000638	0.242666	0.000731	0.160177	0.000507	0.154122	0.000480	0.207984	0.000655	0.224099	0.000625	0.198989	0.000522	0.285820	0.000647	0.491289	0.000783	0.724217	0.001306	
2330.000000	0.147419	0.000563	0.146535	0.000572	0.156455	0.000538	0.161143	0.000686	0.150287	0.000681	0.147460	0.000553	0.150081	0.000663	0.154007	0.000540	0.147775	0.000503	0.151981	0.000754	0.162002	0.000597	0.152356	0.000540	0.143260	0.000441	0.160353	0.000618	0.188247	0.000601	0.224181	0.000646	0.238244	0.000671	0.155515	0.000483	0.148784	0.000473	0.201166	0.000584	0.217246	0.000581	0.194110	0.000587	0.280187	0.000681	0.485051	0.000793	0.716071	0.001167	
2340.000000	0.141333	0.000624	0.140248	0.000579	0.148748	0.000713	0.154865	0.000628	0.143750	0.000628	0.141605	0.000667	0.145314	0.000566	0.148049	0.000770	0.141530	0.000628	0.144739	0.000526	0.154767	0.000580	0.146911	0.000722	0.137070	0.000522	0.154755	0.000591	0.182707	0.000820	0.217047	0.000697	0.231532	0.000775	0.149208	0.000490	0.142646	0.000507	0.192615	0.000595	0.209694	0.000696	0.187192	0.000535	0.272320	0.000618	0.475699	0.000887	0.706036	0.001143	
2350.000000	0.134875	0.000568	0.133554	0.000590	0.142515	0.000561	0.148709	0.000592	0.136865	0.000573	0.134878	0.000576	0.138306	0.000661	0.142111	0.000622	0.134258	0.000593	0.138196	0.000574	0.147081	0.000573	0.138308	0.000500	0.131204	0.000483	0.147628	0.000563	0.174510	0.000601	0.209442	0.000674	0.224239	0.000729	0.142435	0.000482	0.135630	0.000456	0.183970	0.000592	0.200682	0.000588	0.180052	0.000527	0.263808	0.000582	0.466751	0.000921	0.694132	0.001058	
2360.000000	0.126943	0.000636	0.126169	0.000612	0.134957	0.000573	0.140783	0.000570	0.128746	0.000560	0.126346	0.000611	0.131137	0.000771	0.134998	0.000622	0.127138	0.000598	0.129998	0.000547	0.139128	0.000584	0.130265	0.000478	0.123011	0.000508	0.139655	0.000575	0.166241	0.000652	0.200568	0.000662	0.218202	0.001429	0.134870	0.000528	0.127953	0.000555	0.173606	0.000633	0.190175	0.000790	0.171479	0.000558	0.254395	0.000603	0.456702	0.000888	0.682671	0.001488	
2370.000000	0.119354	0.000606	0.118495	0.000620	0.127994	0.000611	0.131757	0.000535	0.120596	0.000649	0.119418	0.000525	0.123661	0.000525	0.127316	0.000536	0.119822	0.000609	0.121830	0.000558	0.130445	0.000593	0.121517	0.000515	0.117102	0.000512	0.131764	0.000624	0.157391	0.000571	0.191165	0.000688	0.205563	0.000779	0.126938	0.000491	0.119877	0.000499	0.162657	0.000773	0.179805	0.000636	0.162185	0.000622	0.244319	0.000596	0.444273	0.000844	0.669331	0.001106	
2380.000000	0.111748	0.000577	0.110316	0.000550	0.119213	0.000551	0.124312	0.000694	0.112412	0.000584	0.111124	0.000531	0.116341	0.000651	0.118399	0.000698	0.111974	0.000641	0.113578	0.000568	0.121298	0.000591	0.113489	0.000599	0.108571	0.000538	0.123445	0.000614	0.148930	0.000640	0.181122	0.000629	0.196048	0.000654	0.119072	0.000484	0.112168	0.000456	0.152193	0.000596	0.168435	0.000626	0.154093	0.000530	0.234405	0.000654	0.430284	0.000919	0.654972	0.001280	
2390.000000	0.103629	0.000585	0.102872	0.000584	0.111274	0.000548	0.117526	0.000556	0.105036	0.000667	0.103640	0.000942	0.108069	0.000580	0.112070	0.000536	0.104069	0.000582	0.105434	0.000540	0.112771	0.000617	0.104885	0.000514	0.101440	0.000607	0.115970	0.000599	0.140275	0.000609	0.172472	0.000588	0.187239	0.000604	0.110997	0.000503	0.104715	0.000493	0.142232	0.000604	0.157573	0.000698	0.145160	0.000515	0.223930	0.000662	0.420310	0.000890	0.640485	0.001230	
2400.000000	0.097268	0.000577	0.096222	0.000570	0.105109	0.000568	0.110426	0.000594	0.098856	0.000701	0.097028	0.000591	0.101112	0.000683	0.105431	0.000771	0.097372	0.000681	0.098877	0.000641	0.107491	0.000893	0.098465	0.000512	0.094239	0.000556	0.109150	0.000639	0.132841	0.000703	0.164908	0.000693	0.178521	0.000692	0.104084	0.000523	0.097615	0.000502	0.131918	0.000599	0.148344	0.000640	0.137434	0.000569	0.214931	0.000639	0.409184	0.000786	0.627908	0.001253	
2410.000000	0.091759	0.000560	0.091281	0.000556	0.099637	0.000611	0.105453	0.000569	0.093629	0.000605	0.092222	0.000576	0.096293	0.000717	0.100008	0.000727	0.091830	0.000622	0.093341	0.000551	0.099978	0.000600	0.093651	0.000536	0.089998	0.000509	0.103574	0.000592	0.127375	0.000626	0.156854	0.001152	0.171615	0.000773	0.099018	0.000515	0.092105	0.000458	0.123958	0.001016	0.140526	0.000634	0.131411	0.000493	0.206897	0.000645	0.399874	0.000892	0.616304	0.001315	
2420.000000	0.088759	0.000832	0.087137	0.000654	0.095882	0.000659	0.101679	0.000651	0.090680	0.000641	0.088360	0.000645	0.092048	0.000668	0.096514	0.000708	0.088632	0.000555	0.089555	0.000652	0.096140	0.000686	0.089957	0.000553	0.087682	0.000770	0.099476	0.000619	0.122355	0.000590	0.152654	0.000637	0.167838	0.000660	0.095400	0.000484	0.088414	0.000539	0.119775	0.000634	0.135745	0.000945	0.127078	0.000586	0.201574	0.000578	0.393271	0.000908	0.608323	0.001113	
2430.000000	0.086775	0.000607	0.085753	0.000606	0.094782	0.000551	0.099533	0.000689	0.087440	0.000896	0.086448	0.000589	0.091378	0.000707	0.094767	0.000615	0.087083	0.000611	0.088824	0.000829	0.094519	0.000595	0.087611	0.000616	0.084819	0.000549	0.098389	0.000582	0.121050	0.000592	0.151323	0.000746	0.164490	0.001001	0.093953	0.000517	0.086728	0.000517	0.118022	0.000613	0.133174	0.000587	0.125826	0.000550	0.200217	0.000603	0.391507	0.000842	0.606860	0.001179	
2440.000000	0.087874	0.000586	0.086664	0.000660	0.096103	0.000688	0.101152	0.000537	0.090479	0.000692	0.087687	0.000591	0.090543	0.000721	0.095539	0.000675	0.087537	0.000688	0.088782	0.000554	0.095620	0.000585	0.089715	0.000496	0.086178	0.000600	0.099785	0.000664	0.121923	0.000626	0.152229	0.000689	0.165543	0.000730	0.094846	0.000526	0.088271	0.000494	0.119322	0.000587	0.134926	0.000699	0.126711	0.000535	0.201153	0.000649	0.392625	0.000996	0.609323	0.001186	
2450.000000	0.091095	0.000648	0.089380	0.000617	0.099235	0.000589	0.105512	0.000607	0.091628	0.000978	0.091083	0.000531	0.095469	0.000675	0.099945	0.000890	0.090339	0.000643	0.091252	0.000800	0.099081	0.000581	0.092692	0.000548	0.087379	0.000538	0.102975	0.000639	0.126229	0.000682	0.157249	0.000791	0.172742	0.000692	0.098271	0.000528	0.091586	0.000656	0.124217	0.000658	0.139321	0.000653	0.130535	0.000549	0.206002	0.000660	0.399752	0.000921	0.615395	0.001190	
2460.000000	0.095515	0.000706	0.094357	0.000726	0.103366	0.000611	0.108265	0.000559	0.096727	0.000612	0.095411	0.000648	0.099434	0.000816	0.101054	0.000693	0.095434	0.000631	0.096272	0.000592	0.103431	0.000703	0.097030	0.000699	0.091229	0.000657	0.106893	0.000642	0.131070	0.000604	0.163745	0.000652	0.176264	0.000889	0.102886	0.000495	0.095999	0.000512	0.129031	0.000633	0.145037	0.000657	0.135694	0.000624	0.212553	0.000704	0.407314	0.000871	0.624876	0.001361	
2470.000000	0.098422	0.000615	0.097556	0.000691	0.106863	0.000646	0.111564	0.000594	0.100040	0.000672	0.098559	0.000611	0.103557	0.000753	0.106453	0.000797	0.098577	0.000700	0.099713	0.000653	0.107023	0.000603	0.100699	0.000619	0.095566	0.000739	0.110933	0.000770	0.135198	0.000730	0.167479	0.000794	0.181159	0.000894	0.106265	0.000536	0.099065	0.000524	0.134104	0.000627	0.148807	0.000661	0.139333	0.000622	0.217591	0.000680	0.413533	0.000931	0.631720	0.001289	
2480.000000	0.100369	0.000677	0.098679	0.000645	0.108311	0.000663	0.112468	0.000784	0.101408	0.000756	0.100159	0.000660	0.103730	0.000638	0.109145	0.000654	0.099610	0.000661	0.101091	0.000671	0.108667	0.000600	0.101777	0.000679	0.097720	0.000587	0.111871	0.000753	0.136916	0.000668	0.168733	0.000784	0.183405	0.000708	0.107254	0.000546	0.100250	0.000540	0.134845	0.000704	0.150238	0.000802	0.140783	0.000645	0.219395	0.000674	0.416958	0.000950	0.635760	0.001336	
2490.000000	0.097768	0.000864	0.097525	0.000587	0.107113	0.000643	0.111177	0.000719	0.100094	0.000643	0.098703	0.000637	0.103083	0.000896	0.106864	0.000723	0.098811	0.000727	0.099896	0.000604	0.107152	0.000734	0.099594	0.000592	0.095575	0.000693	0.110202	0.000694	0.135204	0.000778	0.167648	0.000662	0.182397	0.000943	0.106354	0.000543	0.098818	0.000557	0.133223	0.000709	0.148700	0.000735	0.139549	0.000588	0.217511	0.000843	0.415738	0.000914	0.633946	0.001334	
2500.000000	0.096433	0.000714	0.094771	0.000669	0.104576	0.000612	0.109322	0.000655	0.098764	0.000749	0.096139	0.000626	0.101853	0.000719	0.104395	0.000682	0.095532	0.000684	0.097537	0.000779	0.103285	0.000658	0.098173	0.000726	0.091248	0.001142	0.107279	0.000684	0.131815	0.000631	0.164125	0.000839	0.179449	0.000717	0.103866	0.000608	0.095436	0.000684	0.129335	0.000708	0.144979	0.000759	0.135970	0.000625	0.213940	0.000712	0.410016	0.001046	0.628692	0.001452	
2510.000000	0.092715	0.000742	0.090575	0.000712	0.100642	0.000653	0.107409	0.001168	0.094462	0.000766	0.093131	0.000636	0.097109	0.000791	0.104385	0.001331	0.093309	0.000825	0.093780	0.000642	0.100155	0.000678	0.093118	0.000684	0.090538	0.000702	0.104750	0.000727	0.128113	0.000767	0.160492	0.000771	0.176536	0.000737	0.099772	0.000571	0.092795	0.000578	0.124884	0.000707	0.139297	0.000908	0.131677	0.000654	0.208665	0.000734	0.404553	0.001020	0.624724	0.001171	
2520.000000	0.088793	0.000756	0.087861	0.000773	0.097231	0.000641	0.102303	0.000678	0.091460	0.000721	0.088785	0.000684	0.093400	0.001039	0.097267	0.000690	0.089229	0.000663	0.089974	0.000667	0.096651	0.000725	0.089838	0.000687	0.085958	0.000584	0.101643	0.001050	0.126019	0.001010	0.156312	0.000847	0.172130	0.001044	0.095097	0.000811	0.088649	0.000701	0.119691	0.000738	0.135135	0.000836	0.127973	0.000694	0.204175	0.000745	0.399107	0.001053	0.617479	0.001203	
2530.000000	0.085899	0.000736	0.085755	0.000785	0.094811	0.000784	0.099513	0.000851	0.088894	0.000884	0.086180	0.000706	0.091469	0.000840	0.096313	0.001041	0.086841	0.000775	0.086888	0.000810	0.093054	0.000760	0.086807	0.000846	0.084057	0.000689	0.098480	0.000827	0.122136	0.000749	0.154721	0.000963	0.170268	0.000822	0.093122	0.000696	0.085818	0.000686	0.115964	0.000843	0.132201	0.000865	0.124609	0.000774	0.200786	0.000817	0.395052	0.001263	0.613139	0.001532	
2540.000000	0.083351	0.000891	0.082322	0.000980	0.093078	0.001074	0.095192	0.000953	0.085904	0.000909	0.084072	0.000940	0.092942	0.001576	0.093522	0.000890	0.083450	0.000794	0.084508	0.000880	0.089387	0.000860	0.083295	0.000915	0.080909	0.000821	0.095553	0.000913	0.119428	0.000989	0.150472	0.001112	0.166662	0.001185	0.089440	0.000721	0.082733	0.000683	0.112154	0.000958	0.129290	0.001468	0.121594	0.001011	0.196102	0.001012	0.391217	0.001803	0.601179	0.002305	
2550.000000	0.079591	0.000955	0.078079	0.000823	0.086096	0.000941	0.091049	0.001137	0.081475	0.001207	0.080089	0.000925	0.084447	0.001086	0.090820	0.001070	0.079805	0.000906	0.080140	0.000862	0.085424	0.000954	0.079772	0.000804	0.078103	0.000952	0.090373	0.000938	0.114527	0.000919	0.145100	0.000983	0.161815	0.001198	0.085580	0.000752	0.078409	0.000914	0.105198	0.001127	0.121549	0.001166	0.116154	0.000862	0.188860	0.000924	0.378297	0.001219	0.585444	0.001717	
2560.000000	0.080432	0.001042	0.078795	0.001175	0.088458	0.001116	0.092684	0.001046	0.081992	0.001187	0.081154	0.001049	0.086353	0.001435	0.092634	0.001355	0.080635	0.001048	0.080790	0.001105	0.086205	0.001319	0.080494	0.000946	0.076429	0.001289	0.093456	0.001062	0.116615	0.001239	0.150465	0.001371	0.166068	0.001625	0.086157	0.000976	0.079298	0.000988	0.106040	0.001167	0.119975	0.001529	0.116921	0.001090	0.192626	0.001493	0.390201	0.001548	0.608462	0.002189	
2570.000000	0.074036	0.001255	0.071059	0.001647	0.081831	0.001314	0.093929	0.002790	0.077139	0.001422	0.075620	0.001250	0.082368	0.001412	0.093291	0.002825	0.074105	0.001212	0.074416	0.001198	0.078181	0.002007	0.074258	0.001265	0.070189	0.001592	0.086745	0.001625	0.110101	0.001192	0.140257	0.001351	0.160282	0.002463	0.079028	0.001038	0.072041	0.000989	0.095967	0.001864	0.113790	0.001210	0.108776	0.001176	0.179214	0.001354	0.364862	0.001801	0.571100	0.002221	
2580.000000	0.072755	0.001739	0.072664	0.001399	0.081720	0.001293	0.087060	0.001481	0.077699	0.001823	0.076257	0.001359	0.080272	0.001525	0.086116	0.001432	0.074613	0.001454	0.076962	0.002038	0.080114	0.001429	0.073844	0.001487	0.069569	0.001321	0.087215	0.001720	0.110509	0.001479	0.145892	0.001751	0.160989	0.001614	0.080073	0.001164	0.074056	0.001610	0.097544	0.001502	0.118639	0.002660	0.108986	0.001328	0.179898	0.001587	0.372733	0.001821	0.583407	0.002731	
2590.000000	0.071018	0.001626	0.069593	0.001606	0.081347	0.003153	0.082104	0.001824	0.072301	0.001671	0.072472	0.001610	0.083960	0.003012	0.084105	0.002044	0.071947	0.002487	0.071162	0.001661	0.076837	0.001718	0.074474	0.002401	0.067374	0.001829	0.080442	0.002885	0.105021	0.002799	0.136576	0.001976	0.156692	0.002357	0.075178	0.001365	0.068659	0.001291	0.091702	0.001569	0.106000	0.002133	0.103260	0.001525	0.173258	0.001741	0.365304	0.003870	0.572485	0.005880	
2600.000000	0.069596	0.001610	0.069106	0.001597	0.075954	0.001620	0.079670	0.002109	0.073739	0.001803	0.071009	0.001585	0.077809	0.001974	0.081557	0.001922	0.070486	0.001710	0.067121	0.001678	0.072899	0.001572	0.069702	0.001624	0.064227	0.001821	0.080960	0.001922	0.105322	0.001879	0.137109	0.002100	0.154189	0.002113	0.072952	0.001413	0.066355	0.001574	0.091368	0.001682	0.104445	0.001946	0.102180	0.001537	0.170471	0.001698	0.356122	0.002263	0.563955	0.003225	
2610.000000	0.067258	0.001743	0.064436	0.001769	0.075451	0.001516	0.078017	0.001678	0.070870	0.002167	0.069744	0.001884	0.074479	0.001930	0.081488	0.001777	0.068130	0.001632	0.066079	0.001604	0.070893	0.001707	0.063291	0.001412	0.057831	0.002272	0.078906	0.002047	0.102235	0.001927	0.132619	0.002320	0.151203	0.002306	0.069798	0.001478	0.063748	0.001476	0.086463	0.001790	0.098062	0.001707	0.098452	0.001752	0.166327	0.001886	0.349173	0.002654	0.549440	0.003501	
2620.000000	0.063926	0.001690	0.061649	0.001480	0.070570	0.001490	0.075823	0.001662	0.066505	0.001783	0.064770	0.001551	0.069206	0.001766	0.074363	0.001674	0.064493	0.001812	0.063391	0.001392	0.065414	0.001500	0.063939	0.001791	0.064429	0.001944	0.073249	0.001525	0.096040	0.001477	0.125475	0.001900	0.138770	0.001856	0.066677	0.001490	0.060598	0.001484	0.083428	0.001558	0.093740	0.001672	0.094122	0.001395	0.160142	0.001591	0.336689	0.002269	0.534990	0.002698	
2630.000000	0.060485	0.001315	0.059735	0.001216	0.066945	0.001248	0.072111	0.001570	0.062448	0.001236	0.060825	0.001327	0.064994	0.001270	0.069867	0.001423	0.061078	0.001306	0.059963	0.001237	0.063074	0.001230	0.059165	0.001407	0.056827	0.001294	0.070505	0.001336	0.093118	0.002184	0.119554	0.001380	0.133838	0.001703	0.064288	0.001075	0.057401	0.001083	0.078343	0.001288	0.091376	0.001568	0.089953	0.001205	0.153947	0.001516	0.326556	0.001889	0.514633	0.002392	
2640.000000	0.057364	0.001358	0.058421	0.000934	0.066805	0.001151	0.071763	0.001016	0.060342	0.001046	0.060107	0.000985	0.064613	0.001156	0.069140	0.001011	0.061836	0.001557	0.058761	0.001025	0.063349	0.000983	0.056183	0.001584	0.057889	0.000974	0.071060	0.001205	0.089448	0.001306	0.113809	0.002022	0.132440	0.001225	0.064148	0.000850	0.060050	0.001373	0.077338	0.001035	0.089387	0.001032	0.090890	0.000903	0.156285	0.001187	0.328646	0.001497	0.525270	0.003170	
2650.000000	0.058301	0.001419	0.059341	0.001301	0.066421	0.001119	0.073051	0.001121	0.058405	0.001760	0.061126	0.001178	0.067913	0.001254	0.068771	0.001304	0.060760	0.001152	0.061492	0.001436	0.062523	0.001159	0.059044	0.001393	0.058582	0.001226	0.072094	0.001151	0.093121	0.001141	0.122016	0.001338	0.138610	0.001281	0.065737	0.001013	0.061227	0.001536	0.079557	0.001135	0.093658	0.001196	0.093119	0.001112	0.161669	0.001184	0.343234	0.001676	0.553946	0.002238	
